3548 480 320
308 307 19 0
231 128 23 1
309 307 19 0
232 128 23 1
310 307 19 0
233 128 23 1
311 307 19 0
234 128 23 1
312 307 19 0
235 128 23 1
313 307 19 0
236 128 23 1
314 307 19 0
137 284 22 0
137 136 23 1
138 284 22 0
138 136 23 1
139 284 22 0
139 136 23 1
140 284 22 0
140 136 23 1
141 284 22 0
141 136 23 1
142 284 22 0
142 136 23 1
143 284 22 0
143 136 23 1
144 136 23 1
145 136 23 1
146 136 23 1
147 136 23 1
148 136 23 1
149 136 23 1
150 136 23 1
151 136 23 1
152 136 23 1
153 136 23 1
154 136 23 1
155 136 23 1
156 136 23 1
157 136 23 1
158 136 23 1
159 136 23 1
160 136 23 1
161 136 23 1
162 136 23 1
415 190 18 0
163 136 23 1
416 190 18 0
164 136 23 1
417 190 18 0
165 136 23 1
418 190 18 0
166 136 23 1
419 190 18 0
167 136 23 1
420 190 18 0
168 136 23 1
421 190 18 0
395 81 9 1
169 136 23 1
396 81 9 1
170 136 23 1
397 81 9 1
171 136 23 1
398 81 9 1
172 136 23 1
399 81 9 1
173 136 23 1
400 81 9 1
349 11 4 1
174 136 23 1
401 81 9 1
175 136 23 1
176 136 23 1
177 136 23 1
178 136 23 1
179 136 23 1
180 136 23 1
356 11 4 1
181 136 23 1
182 136 23 1
183 136 23 1
184 136 23 1
185 136 23 1
85 292 8 1
186 136 23 1
86 292 8 1
187 136 23 1
87 292 8 1
188 136 23 1
88 292 8 1
189 136 23 1
89 292 8 1
190 136 23 1
90 292 8 1
191 136 23 1
91 292 8 1
192 136 23 1
193 136 23 1
194 136 23 1
195 136 23 1
144 66 21 0
196 136 23 1
145 66 21 0
222 245 20 0
197 136 23 1
146 66 21 0
223 245 20 0
198 136 23 1
147 66 21 0
224 245 20 0
199 136 23 1
148 66 21 0
225 245 20 0
200 136 23 1
149 66 21 0
226 245 20 0
201 136 23 1
150 66 21 0
227 245 20 0
202 136 23 1
228 245 20 0
203 136 23 1
204 136 23 1
306 276 19 0
205 136 23 1
307 276 19 0
206 136 23 1
308 276 19 0
207 136 23 1
309 276 19 0
208 136 23 1
310 276 19 0
209 136 23 1
311 276 19 0
210 136 23 1
312 276 19 0
211 136 23 1
212 136 23 1
41 261 6 1
218 284 20 0
143 253 22 0
219 284 20 0
144 253 22 0
220 284 20 0
145 253 22 0
221 284 20 0
146 253 22 0
222 284 20 0
147 253 22 0
223 284 20 0
148 253 22 0
224 284 20 0
149 253 22 0
137 292 22 0
138 292 22 0
139 292 22 0
140 292 22 0
141 292 22 0
416 198 18 0
417 198 18 0
418 198 18 0
419 198 18 0
420 198 18 0
421 198 18 0
422 198 18 0
347 19 10 1
348 19 10 1
349 19 4 1
350 19 10 1
351 19 10 1
353 19 4 1
307 245 19 0
308 245 19 0
309 245 19 0
310 245 19 0
311 245 19 0
64 191 2 0
65 191 2 0
66 191 2 0
67 191 2 0
142 74 21 0
68 191 2 0
143 74 21 0
220 253 20 0
69 191 2 0
144 74 21 0
221 253 20 0
70 191 2 0
145 74 21 0
222 253 20 0
146 74 21 0
223 253 20 0
224 253 20 0
225 253 20 0
226 253 20 0
306 284 19 0
307 284 19 0
308 284 19 0
309 284 19 0
310 284 19 0
311 284 19 0
312 284 19 0
367 206 17 1
217 292 20 0
368 206 17 1
142 261 22 0
218 292 20 0
369 206 17 1
143 261 22 0
219 292 20 0
370 206 17 1
144 261 22 0
220 292 20 0
371 206 17 1
145 261 22 0
221 292 20 0
146 261 22 0
222 292 20 0
147 261 22 0
223 292 20 0
148 261 22 0
180 222 14 1
415 167 18 0
416 167 18 0
417 167 18 0
418 167 18 0
419 167 18 0
420 167 18 0
421 167 18 0
417 206 18 0
418 206 18 0
419 206 18 0
420 206 18 0
421 206 18 0
422 206 18 0
423 206 18 0
306 253 19 0
307 253 19 0
308 253 19 0
309 253 19 0
310 253 19 0
158 43 21 0
311 253 19 0
159 43 21 0
312 253 19 0
160 43 21 0
161 43 21 0
162 43 21 0
163 43 21 0
64 199 2 0
164 43 21 0
65 199 2 0
66 199 2 0
67 199 2 0
219 261 20 0
68 199 2 0
220 261 20 0
221 261 20 0
222 261 20 0
147 230 22 0
223 261 20 0
148 230 22 0
224 261 20 0
149 230 22 0
225 261 20 0
150 230 22 0
151 230 22 0
152 230 22 0
153 230 22 0
307 292 19 0
308 292 19 0
309 292 19 0
310 292 19 0
311 292 19 0
312 292 19 0
313 292 19 0
215 300 20 0
216 300 20 0
141 269 22 0
217 300 20 0
142 269 22 0
218 300 20 0
143 269 22 0
219 300 20 0
144 269 22 0
220 300 20 0
145 269 22 0
221 300 20 0
146 269 22 0
147 269 22 0
254 113 23 1
255 113 23 1
256 113 23 1
257 113 23 1
258 113 23 1
259 113 23 1
260 113 23 1
415 175 18 0
416 175 18 0
417 175 18 0
418 175 18 0
419 175 18 0
420 175 18 0
421 175 18 0
266 300 11 1
417 214 18 0
418 214 18 0
419 214 18 0
420 214 18 0
421 214 18 0
422 214 18 0
423 214 18 0
152 51 21 0
153 51 21 0
306 261 19 0
154 51 21 0
307 261 19 0
155 51 21 0
308 261 19 0
156 51 21 0
309 261 19 0
157 51 21 0
310 261 19 0
158 51 21 0
311 261 19 0
159 51 21 0
312 261 19 0
218 269 20 0
219 269 20 0
220 269 20 0
145 238 22 0
221 269 20 0
146 238 22 0
222 269 20 0
147 238 22 0
223 269 20 0
148 238 22 0
224 269 20 0
149 238 22 0
150 238 22 0
151 238 22 0
307 300 19 0
308 300 19 0
309 300 19 0
310 300 19 0
311 300 19 0
312 300 19 0
236 121 23 1
313 300 19 0
237 121 23 1
238 121 23 1
239 121 23 1
139 277 22 0
240 121 23 1
140 277 22 0
241 121 23 1
141 277 22 0
217 308 20 0
242 121 23 1
142 277 22 0
243 121 23 1
143 277 22 0
244 121 23 1
144 277 22 0
245 121 23 1
145 277 22 0
246 121 23 1
247 121 23 1
248 121 23 1
249 121 23 1
250 121 23 1
55 285 7 1
340 300 15 1
415 183 18 0
341 300 15 1
416 183 18 0
342 300 15 1
417 183 18 0
343 300 15 1
418 183 18 0
344 300 15 1
419 183 18 0
345 300 15 1
420 183 18 0
244 308 12 1
346 300 15 1
421 183 18 0
245 308 12 1
347 300 15 1
246 308 12 1
348 300 15 1
397 74 9 1
247 308 12 1
349 300 15 1
398 74 9 1
248 308 12 1
350 300 15 1
399 74 9 1
351 300 15 1
400 74 9 1
401 74 9 1
188 277 13 1
417 222 18 0
418 222 18 0
419 222 18 0
420 222 18 0
421 222 18 0
422 222 18 0
423 222 18 0
147 59 21 0
148 59 21 0
149 59 21 0
150 59 21 0
151 59 21 0
152 59 21 0
153 59 21 0
306 269 19 0
154 59 21 0
307 269 19 0
308 269 19 0
309 269 19 0
310 269 19 0
311 269 19 0
312 269 19 0
213 129 23 1
214 129 23 1
215 129 23 1
216 129 23 1
217 129 23 1
218 277 20 0
218 129 23 1
219 277 20 0
219 129 23 1
144 246 22 0
220 277 20 0
220 129 23 1
145 246 22 0
221 277 20 0
221 129 23 1
146 246 22 0
222 277 20 0
222 129 23 1
147 246 22 0
223 277 20 0
223 129 23 1
148 246 22 0
224 277 20 0
224 129 23 1
149 246 22 0
225 129 23 1
150 246 22 0
226 129 23 1
227 129 23 1
228 129 23 1
229 129 23 1
230 129 23 1
231 129 23 1
308 308 19 0
232 129 23 1
309 308 19 0
233 129 23 1
310 308 19 0
234 129 23 1
311 308 19 0
312 308 19 0
313 308 19 0
137 285 22 0
314 308 19 0
138 285 22 0
139 285 22 0
139 137 23 1
140 285 22 0
140 137 23 1
141 285 22 0
141 137 23 1
142 285 22 0
142 137 23 1
143 285 22 0
143 137 23 1
144 137 23 1
145 137 23 1
146 137 23 1
147 137 23 1
148 137 23 1
149 137 23 1
150 137 23 1
151 137 23 1
152 137 23 1
153 137 23 1
154 137 23 1
155 137 23 1
156 137 23 1
157 137 23 1
158 137 23 1
159 137 23 1
160 137 23 1
161 137 23 1
162 137 23 1
163 137 23 1
416 191 18 0
164 137 23 1
417 191 18 0
165 137 23 1
418 191 18 0
166 137 23 1
419 191 18 0
167 137 23 1
420 191 18 0
168 137 23 1
421 191 18 0
395 82 9 1
169 137 23 1
422 191 18 0
396 82 9 1
170 137 23 1
397 82 9 1
171 137 23 1
398 82 9 1
172 137 23 1
399 82 9 1
274 277 16 1
173 137 23 1
400 82 9 1
349 12 4 1
174 137 23 1
401 82 9 1
175 137 23 1
176 137 23 1
177 137 23 1
178 137 23 1
179 137 23 1
180 137 23 1
356 12 4 1
181 137 23 1
182 137 23 1
183 137 23 1
184 137 23 1
185 137 23 1
186 137 23 1
86 293 8 1
187 137 23 1
87 293 8 1
188 137 23 1
88 293 8 1
189 137 23 1
89 293 8 1
190 137 23 1
90 293 8 1
191 137 23 1
192 137 23 1
193 137 23 1
194 137 23 1
195 137 23 1
144 67 21 0
196 137 23 1
145 67 21 0
222 246 20 0
197 137 23 1
146 67 21 0
223 246 20 0
198 137 23 1
147 67 21 0
224 246 20 0
199 137 23 1
148 67 21 0
225 246 20 0
200 137 23 1
149 67 21 0
226 246 20 0
201 137 23 1
150 67 21 0
227 246 20 0
228 246 20 0
306 277 19 0
307 277 19 0
308 277 19 0
309 277 19 0
310 277 19 0
311 277 19 0
312 277 19 0
218 285 20 0
143 254 22 0
219 285 20 0
144 254 22 0
220 285 20 0
145 254 22 0
221 285 20 0
146 254 22 0
222 285 20 0
147 254 22 0
223 285 20 0
148 254 22 0
224 285 20 0
149 254 22 0
137 293 22 0
138 293 22 0
139 293 22 0
140 293 22 0
141 293 22 0
419 160 18 0
416 199 18 0
417 199 18 0
418 199 18 0
419 199 18 0
420 199 18 0
421 199 18 0
422 199 18 0
347 20 10 1
348 20 10 1
349 20 4 1
350 20 10 1
351 20 10 1
353 20 4 1
306 246 19 0
307 246 19 0
308 246 19 0
309 246 19 0
310 246 19 0
311 246 19 0
312 246 19 0
64 192 2 0
65 192 2 0
66 192 2 0
67 192 2 0
68 192 2 0
220 254 20 0
69 192 2 0
144 75 21 0
221 254 20 0
70 192 2 0
222 254 20 0
223 254 20 0
224 254 20 0
225 254 20 0
226 254 20 0
306 285 19 0
307 285 19 0
308 285 19 0
309 285 19 0
310 285 19 0
311 285 19 0
312 285 19 0
367 207 17 1
141 262 22 0
217 293 20 0
368 207 17 1
142 262 22 0
218 293 20 0
369 207 17 1
143 262 22 0
219 293 20 0
370 207 17 1
144 262 22 0
220 293 20 0
371 207 17 1
145 262 22 0
221 293 20 0
146 262 22 0
222 293 20 0
147 262 22 0
223 293 20 0
415 168 18 0
416 168 18 0
417 168 18 0
418 168 18 0
419 168 18 0
420 168 18 0
421 168 18 0
417 207 18 0
418 207 18 0
419 207 18 0
420 207 18 0
421 207 18 0
422 207 18 0
423 207 18 0
306 254 19 0
307 254 19 0
308 254 19 0
309 254 19 0
157 44 21 0
310 254 19 0
158 44 21 0
311 254 19 0
159 44 21 0
312 254 19 0
160 44 21 0
161 44 21 0
162 44 21 0
163 44 21 0
64 200 2 0
164 44 21 0
65 200 2 0
66 200 2 0
67 200 2 0
219 262 20 0
68 200 2 0
220 262 20 0
221 262 20 0
146 231 22 0
222 262 20 0
147 231 22 0
223 262 20 0
148 231 22 0
224 262 20 0
149 231 22 0
225 262 20 0
150 231 22 0
151 231 22 0
152 231 22 0
307 293 19 0
308 293 19 0
309 293 19 0
310 293 19 0
311 293 19 0
312 293 19 0
313 293 19 0
214 301 20 0
215 301 20 0
140 270 22 0
216 301 20 0
141 270 22 0
217 301 20 0
142 270 22 0
218 301 20 0
143 270 22 0
219 301 20 0
144 270 22 0
220 301 20 0
145 270 22 0
146 270 22 0
251 114 23 1
252 114 23 1
253 114 23 1
254 114 23 1
255 114 23 1
256 114 23 1
257 114 23 1
258 114 23 1
259 114 23 1
260 114 23 1
415 176 18 0
416 176 18 0
417 176 18 0
418 176 18 0
419 176 18 0
420 176 18 0
421 176 18 0
264 301 11 1
265 301 11 1
417 215 18 0
266 301 11 1
418 215 18 0
267 301 11 1
419 215 18 0
268 301 11 1
420 215 18 0
421 215 18 0
422 215 18 0
423 215 18 0
151 52 21 0
152 52 21 0
153 52 21 0
306 262 19 0
154 52 21 0
307 262 19 0
155 52 21 0
308 262 19 0
156 52 21 0
309 262 19 0
157 52 21 0
310 262 19 0
158 52 21 0
311 262 19 0
312 262 19 0
218 270 20 0
219 270 20 0
220 270 20 0
145 239 22 0
221 270 20 0
146 239 22 0
222 270 20 0
147 239 22 0
223 270 20 0
148 239 22 0
224 270 20 0
149 239 22 0
150 239 22 0
151 239 22 0
307 301 19 0
308 301 19 0
309 301 19 0
310 301 19 0
311 301 19 0
235 122 23 1
312 301 19 0
236 122 23 1
313 301 19 0
237 122 23 1
238 122 23 1
239 122 23 1
139 278 22 0
240 122 23 1
140 278 22 0
241 122 23 1
141 278 22 0
242 122 23 1
142 278 22 0
243 122 23 1
143 278 22 0
244 122 23 1
144 278 22 0
245 122 23 1
145 278 22 0
246 122 23 1
247 122 23 1
248 122 23 1
53 286 7 1
54 286 7 1
55 286 7 1
56 286 7 1
57 286 7 1
415 184 18 0
416 184 18 0
341 301 15 1
417 184 18 0
342 301 15 1
418 184 18 0
343 301 15 1
419 184 18 0
344 301 15 1
420 184 18 0
345 301 15 1
421 184 18 0
346 301 15 1
246 309 12 1
347 301 15 1
397 75 9 1
348 301 15 1
398 75 9 1
349 301 15 1
399 75 9 1
350 301 15 1
400 75 9 1
401 75 9 1
186 278 13 1
187 278 13 1
188 278 13 1
189 278 13 1
190 278 13 1
417 223 18 0
418 223 18 0
419 223 18 0
420 223 18 0
421 223 18 0
422 223 18 0
423 223 18 0
147 60 21 0
148 60 21 0
149 60 21 0
150 60 21 0
202 130 23 1
151 60 21 0
203 130 23 1
152 60 21 0
204 130 23 1
153 60 21 0
306 270 19 0
205 130 23 1
307 270 19 0
206 130 23 1
308 270 19 0
207 130 23 1
309 270 19 0
208 130 23 1
310 270 19 0
209 130 23 1
311 270 19 0
210 130 23 1
312 270 19 0
211 130 23 1
212 130 23 1
213 130 23 1
214 130 23 1
215 130 23 1
216 130 23 1
217 130 23 1
218 278 20 0
41 255 6 1
218 130 23 1
219 278 20 0
219 130 23 1
144 247 22 0
220 278 20 0
220 130 23 1
145 247 22 0
221 278 20 0
221 130 23 1
146 247 22 0
222 278 20 0
222 130 23 1
147 247 22 0
223 278 20 0
223 130 23 1
148 247 22 0
224 278 20 0
224 130 23 1
149 247 22 0
225 130 23 1
150 247 22 0
226 130 23 1
227 130 23 1
228 130 23 1
229 130 23 1
230 130 23 1
231 130 23 1
308 309 19 0
232 130 23 1
309 309 19 0
310 309 19 0
311 309 19 0
312 309 19 0
313 309 19 0
137 286 22 0
314 309 19 0
138 286 22 0
139 286 22 0
140 286 22 0
141 286 22 0
142 286 22 0
143 286 22 0
416 192 18 0
417 192 18 0
418 192 18 0
419 192 18 0
420 192 18 0
421 192 18 0
395 83 9 1
422 192 18 0
396 83 9 1
272 278 16 1
397 83 9 1
273 278 16 1
398 83 9 1
274 278 16 1
399 83 9 1
275 278 16 1
400 83 9 1
349 13 4 1
276 278 16 1
401 83 9 1
356 13 4 1
86 294 8 1
87 294 8 1
88 294 8 1
89 294 8 1
90 294 8 1
143 68 21 0
144 68 21 0
145 68 21 0
222 247 20 0
146 68 21 0
223 247 20 0
147 68 21 0
224 247 20 0
148 68 21 0
225 247 20 0
149 68 21 0
226 247 20 0
227 247 20 0
228 247 20 0
306 278 19 0
307 278 19 0
308 278 19 0
309 278 19 0
310 278 19 0
311 278 19 0
312 278 19 0
218 286 20 0
143 255 22 0
219 286 20 0
144 255 22 0
220 286 20 0
145 255 22 0
221 286 20 0
146 255 22 0
222 286 20 0
147 255 22 0
223 286 20 0
148 255 22 0
224 286 20 0
149 255 22 0
180 216 14 1
139 294 22 0
417 161 18 0
418 161 18 0
419 161 18 0
420 161 18 0
421 161 18 0
416 200 18 0
417 200 18 0
418 200 18 0
419 200 18 0
420 200 18 0
421 200 18 0
422 200 18 0
346 21 10 1
347 21 10 1
348 21 10 1
349 21 4 1
350 21 4 1
351 21 10 1
352 21 10 1
353 21 4 1
306 247 19 0
307 247 19 0
308 247 19 0
309 247 19 0
310 247 19 0
311 247 19 0
312 247 19 0
64 193 2 0
65 193 2 0
66 193 2 0
67 193 2 0
68 193 2 0
220 255 20 0
69 193 2 0
221 255 20 0
70 193 2 0
222 255 20 0
223 255 20 0
224 255 20 0
225 255 20 0
226 255 20 0
306 286 19 0
307 286 19 0
308 286 19 0
309 286 19 0
310 286 19 0
311 286 19 0
312 286 19 0
366 208 17 1
216 294 20 0
367 208 17 1
141 263 22 0
217 294 20 0
368 208 17 1
142 263 22 0
218 294 20 0
369 208 17 1
143 263 22 0
219 294 20 0
370 208 17 1
144 263 22 0
371 208 17 1
220 294 20 0
145 263 22 0
221 294 20 0
372 208 17 1
146 263 22 0
222 294 20 0
147 263 22 0
415 169 18 0
416 169 18 0
417 169 18 0
418 169 18 0
419 169 18 0
420 169 18 0
421 169 18 0
417 208 18 0
418 208 18 0
419 208 18 0
420 208 18 0
421 208 18 0
422 208 18 0
423 208 18 0
306 255 19 0
307 255 19 0
308 255 19 0
156 45 21 0
309 255 19 0
157 45 21 0
310 255 19 0
158 45 21 0
311 255 19 0
159 45 21 0
312 255 19 0
160 45 21 0
161 45 21 0
162 45 21 0
163 45 21 0
66 201 2 0
219 263 20 0
220 263 20 0
221 263 20 0
146 232 22 0
222 263 20 0
147 232 22 0
223 263 20 0
148 232 22 0
224 263 20 0
149 232 22 0
225 263 20 0
150 232 22 0
151 232 22 0
152 232 22 0
307 294 19 0
308 294 19 0
309 294 19 0
310 294 19 0
311 294 19 0
312 294 19 0
313 294 19 0
214 302 20 0
215 302 20 0
140 271 22 0
216 302 20 0
141 271 22 0
217 302 20 0
142 271 22 0
218 302 20 0
143 271 22 0
219 302 20 0
144 271 22 0
220 302 20 0
145 271 22 0
146 271 22 0
249 115 23 1
250 115 23 1
251 115 23 1
252 115 23 1
253 115 23 1
254 115 23 1
255 115 23 1
256 115 23 1
257 115 23 1
258 115 23 1
259 115 23 1
260 115 23 1
261 115 23 1
415 177 18 0
416 177 18 0
417 177 18 0
418 177 18 0
419 177 18 0
420 177 18 0
421 177 18 0
264 302 11 1
265 302 11 1
417 216 18 0
266 302 11 1
418 216 18 0
267 302 11 1
419 216 18 0
268 302 11 1
420 216 18 0
421 216 18 0
422 216 18 0
423 216 18 0
150 53 21 0
151 53 21 0
152 53 21 0
153 53 21 0
306 263 19 0
154 53 21 0
307 263 19 0
155 53 21 0
308 263 19 0
156 53 21 0
309 263 19 0
157 53 21 0
310 263 19 0
311 263 19 0
312 263 19 0
218 271 20 0
219 271 20 0
220 271 20 0
145 240 22 0
221 271 20 0
146 240 22 0
222 271 20 0
147 240 22 0
223 271 20 0
148 240 22 0
224 271 20 0
149 240 22 0
150 240 22 0
151 240 22 0
307 302 19 0
308 302 19 0
309 302 19 0
233 123 23 1
310 302 19 0
234 123 23 1
311 302 19 0
235 123 23 1
312 302 19 0
236 123 23 1
313 302 19 0
237 123 23 1
238 123 23 1
239 123 23 1
139 279 22 0
139 131 23 1
240 123 23 1
140 279 22 0
140 131 23 1
241 123 23 1
141 279 22 0
141 131 23 1
242 123 23 1
142 279 22 0
142 131 23 1
243 123 23 1
143 279 22 0
143 131 23 1
244 123 23 1
144 279 22 0
144 131 23 1
245 123 23 1
145 279 22 0
145 131 23 1
246 123 23 1
146 131 23 1
147 131 23 1
148 131 23 1
149 131 23 1
150 131 23 1
151 131 23 1
152 131 23 1
153 131 23 1
53 287 7 1
154 131 23 1
54 287 7 1
155 131 23 1
55 287 7 1
156 131 23 1
56 287 7 1
157 131 23 1
57 287 7 1
158 131 23 1
159 131 23 1
160 131 23 1
161 131 23 1
162 131 23 1
415 185 18 0
163 131 23 1
341 302 15 1
416 185 18 0
164 131 23 1
342 302 15 1
417 185 18 0
165 131 23 1
343 302 15 1
418 185 18 0
166 131 23 1
344 302 15 1
419 185 18 0
167 131 23 1
345 302 15 1
420 185 18 0
168 131 23 1
346 302 15 1
421 185 18 0
169 131 23 1
347 302 15 1
396 76 9 1
170 131 23 1
348 302 15 1
397 76 9 1
171 131 23 1
349 302 15 1
398 76 9 1
172 131 23 1
350 302 15 1
399 76 9 1
173 131 23 1
400 76 9 1
174 131 23 1
401 76 9 1
175 131 23 1
402 76 9 1
176 131 23 1
177 131 23 1
178 131 23 1
179 131 23 1
180 131 23 1
181 131 23 1
182 131 23 1
183 131 23 1
184 131 23 1
185 131 23 1
186 279 13 1
186 131 23 1
187 279 13 1
187 131 23 1
188 279 13 1
188 131 23 1
189 279 13 1
189 131 23 1
417 224 18 0
190 279 13 1
190 131 23 1
418 224 18 0
191 131 23 1
419 224 18 0
192 131 23 1
420 224 18 0
193 131 23 1
421 224 18 0
194 131 23 1
422 224 18 0
195 131 23 1
423 224 18 0
196 131 23 1
197 131 23 1
146 61 21 0
198 131 23 1
147 61 21 0
199 131 23 1
148 61 21 0
200 131 23 1
149 61 21 0
201 131 23 1
150 61 21 0
202 131 23 1
151 61 21 0
203 131 23 1
152 61 21 0
204 131 23 1
153 61 21 0
306 271 19 0
205 131 23 1
307 271 19 0
206 131 23 1
308 271 19 0
207 131 23 1
309 271 19 0
208 131 23 1
310 271 19 0
209 131 23 1
311 271 19 0
210 131 23 1
312 271 19 0
211 131 23 1
212 131 23 1
213 131 23 1
214 131 23 1
215 131 23 1
39 256 6 1
216 131 23 1
40 256 6 1
217 131 23 1
41 256 6 1
218 279 20 0
218 131 23 1
143 248 22 0
42 256 6 1
219 279 20 0
219 131 23 1
144 248 22 0
43 256 6 1
220 279 20 0
220 131 23 1
145 248 22 0
221 279 20 0
221 131 23 1
146 248 22 0
222 279 20 0
222 131 23 1
147 248 22 0
223 279 20 0
223 131 23 1
148 248 22 0
224 279 20 0
224 131 23 1
149 248 22 0
225 131 23 1
226 131 23 1
227 131 23 1
228 131 23 1
229 131 23 1
230 131 23 1
308 310 19 0
309 310 19 0
310 310 19 0
311 310 19 0
312 310 19 0
136 287 22 0
313 310 19 0
137 287 22 0
314 310 19 0
138 287 22 0
139 287 22 0
140 287 22 0
141 287 22 0
142 287 22 0
416 193 18 0
417 193 18 0
418 193 18 0
419 193 18 0
420 193 18 0
421 193 18 0
422 193 18 0
396 84 9 1
397 84 9 1
272 279 16 1
398 84 9 1
273 279 16 1
399 84 9 1
274 279 16 1
400 84 9 1
275 279 16 1
349 14 4 1
276 279 16 1
356 14 4 1
88 295 8 1
142 69 21 0
143 69 21 0
144 69 21 0
221 248 20 0
145 69 21 0
222 248 20 0
146 69 21 0
223 248 20 0
147 69 21 0
224 248 20 0
148 69 21 0
225 248 20 0
149 69 21 0
226 248 20 0
227 248 20 0
306 279 19 0
307 279 19 0
308 279 19 0
309 279 19 0
310 279 19 0
311 279 19 0
312 279 19 0
218 287 20 0
143 256 22 0
219 287 20 0
144 256 22 0
220 287 20 0
145 256 22 0
221 287 20 0
146 256 22 0
222 287 20 0
147 256 22 0
223 287 20 0
148 256 22 0
224 287 20 0
149 256 22 0
178 217 14 1
179 217 14 1
180 217 14 1
181 217 14 1
182 217 14 1
416 162 18 0
417 162 18 0
418 162 18 0
419 162 18 0
420 162 18 0
421 162 18 0
416 201 18 0
417 201 18 0
418 201 18 0
419 201 18 0
420 201 18 0
421 201 18 0
422 201 18 0
347 22 10 1
348 22 10 1
349 22 10 1
350 22 4 1
351 22 4 1
352 22 4 1
306 248 19 0
307 248 19 0
308 248 19 0
309 248 19 0
310 248 19 0
311 248 19 0
312 248 19 0
64 194 2 0
65 194 2 0
66 194 2 0
67 194 2 0
68 194 2 0
220 256 20 0
69 194 2 0
221 256 20 0
70 194 2 0
222 256 20 0
223 256 20 0
224 256 20 0
225 256 20 0
150 225 22 0
226 256 20 0
151 225 22 0
306 287 19 0
307 287 19 0
308 287 19 0
309 287 19 0
310 287 19 0
311 287 19 0
312 287 19 0
216 295 20 0
367 209 17 1
141 264 22 0
217 295 20 0
368 209 17 1
142 264 22 0
218 295 20 0
369 209 17 1
143 264 22 0
219 295 20 0
370 209 17 1
144 264 22 0
220 295 20 0
371 209 17 1
145 264 22 0
221 295 20 0
146 264 22 0
222 295 20 0
147 264 22 0
415 170 18 0
416 170 18 0
417 170 18 0
418 170 18 0
419 170 18 0
420 170 18 0
421 170 18 0
417 209 18 0
418 209 18 0
419 209 18 0
420 209 18 0
421 209 18 0
422 209 18 0
423 209 18 0
306 256 19 0
307 256 19 0
308 256 19 0
156 46 21 0
309 256 19 0
157 46 21 0
310 256 19 0
158 46 21 0
311 256 19 0
159 46 21 0
312 256 19 0
160 46 21 0
161 46 21 0
162 46 21 0
163 46 21 0
219 264 20 0
220 264 20 0
221 264 20 0
146 233 22 0
222 264 20 0
147 233 22 0
223 264 20 0
148 233 22 0
224 264 20 0
149 233 22 0
225 264 20 0
150 233 22 0
151 233 22 0
152 233 22 0
307 295 19 0
308 295 19 0
309 295 19 0
310 295 19 0
311 295 19 0
312 295 19 0
313 295 19 0
214 303 20 0
215 303 20 0
140 272 22 0
216 303 20 0
141 272 22 0
217 303 20 0
142 272 22 0
218 303 20 0
143 272 22 0
219 303 20 0
144 272 22 0
220 303 20 0
145 272 22 0
146 272 22 0
247 116 23 1
248 116 23 1
249 116 23 1
250 116 23 1
251 116 23 1
252 116 23 1
253 116 23 1
254 116 23 1
255 116 23 1
256 116 23 1
257 116 23 1
258 116 23 1
259 116 23 1
260 116 23 1
415 178 18 0
416 178 18 0
417 178 18 0
418 178 18 0
419 178 18 0
420 178 18 0
421 178 18 0
246 303 12 1
349 295 15 1
263 303 11 1
264 303 11 1
265 303 11 1
266 303 11 1
417 217 18 0
267 303 11 1
418 217 18 0
268 303 11 1
419 217 18 0
269 303 11 1
420 217 18 0
421 217 18 0
422 217 18 0
423 217 18 0
150 54 21 0
151 54 21 0
152 54 21 0
153 54 21 0
306 264 19 0
154 54 21 0
307 264 19 0
155 54 21 0
308 264 19 0
156 54 21 0
309 264 19 0
310 264 19 0
311 264 19 0
312 264 19 0
218 272 20 0
219 272 20 0
220 272 20 0
145 241 22 0
221 272 20 0
146 241 22 0
222 272 20 0
147 241 22 0
223 272 20 0
148 241 22 0
224 272 20 0
149 241 22 0
150 241 22 0
151 241 22 0
307 303 19 0
231 124 23 1
308 303 19 0
232 124 23 1
309 303 19 0
233 124 23 1
310 303 19 0
234 124 23 1
311 303 19 0
235 124 23 1
312 303 19 0
236 124 23 1
313 303 19 0
237 124 23 1
137 132 23 1
238 124 23 1
138 280 22 0
138 132 23 1
239 124 23 1
139 280 22 0
139 132 23 1
240 124 23 1
140 280 22 0
140 132 23 1
241 124 23 1
141 280 22 0
141 132 23 1
242 124 23 1
142 280 22 0
142 132 23 1
243 124 23 1
143 280 22 0
143 132 23 1
144 280 22 0
144 132 23 1
145 132 23 1
146 132 23 1
147 132 23 1
148 132 23 1
149 132 23 1
150 132 23 1
151 132 23 1
152 132 23 1
52 288 7 1
153 132 23 1
53 288 7 1
154 132 23 1
54 288 7 1
155 132 23 1
55 288 7 1
156 132 23 1
56 288 7 1
157 132 23 1
57 288 7 1
158 132 23 1
58 288 7 1
159 132 23 1
160 132 23 1
161 132 23 1
162 132 23 1
415 186 18 0
163 132 23 1
416 186 18 0
164 132 23 1
417 186 18 0
165 132 23 1
343 303 15 1
418 186 18 0
166 132 23 1
344 303 15 1
419 186 18 0
167 132 23 1
345 303 15 1
420 186 18 0
168 132 23 1
346 303 15 1
421 186 18 0
169 132 23 1
347 303 15 1
396 77 9 1
170 132 23 1
348 303 15 1
397 77 9 1
171 132 23 1
398 77 9 1
172 132 23 1
399 77 9 1
173 132 23 1
400 77 9 1
174 132 23 1
401 77 9 1
175 132 23 1
