2595 480 320
152 301 18 0
153 301 18 0
154 301 18 0
155 301 18 0
156 301 18 0
157 301 18 0
158 301 18 0
159 301 18 0
160 301 18 0
161 301 18 0
162 301 18 0
163 301 18 0
36 200 12 1
164 301 18 0
37 200 12 1
165 301 18 0
38 200 12 1
166 301 18 0
39 200 12 1
167 301 18 0
40 200 12 1
168 301 18 0
41 200 12 1
169 301 18 0
42 200 12 1
170 301 18 0
43 200 12 1
171 301 18 0
44 200 12 1
45 200 12 1
46 200 12 1
1 130 13 1
2 130 13 1
3 130 13 1
4 130 13 1
5 130 13 1
6 130 13 1
167 192 19 0
168 192 19 0
169 192 19 0
170 192 19 0
171 192 19 0
172 192 19 0
173 192 19 0
174 192 19 0
175 192 19 0
74 200 12 1
75 200 12 1
76 200 12 1
77 200 12 1
78 200 12 1
79 200 12 1
80 200 12 1
431 137 15 1
432 137 15 1
433 137 15 1
434 137 15 1
435 137 15 1
436 137 15 1
437 137 15 1
438 137 15 1
439 137 15 1
244 301 17 0
245 301 17 0
246 301 17 0
247 301 17 0
248 301 17 0
249 301 17 0
250 301 17 0
251 301 17 0
252 301 17 0
253 301 17 0
254 301 17 0
255 301 17 0
256 301 17 0
257 301 17 0
258 301 17 0
259 301 17 0
260 301 17 0
261 301 17 0
262 301 17 0
263 301 17 0
264 301 17 0
265 301 17 0
266 301 17 0
267 301 17 0
394 254 16 1
268 301 17 0
395 254 16 1
269 301 17 0
396 254 16 1
270 301 17 0
397 254 16 1
271 301 17 0
398 254 16 1
272 301 17 0
399 254 16 1
273 301 17 0
400 254 16 1
47 208 12 1
48 208 12 1
49 208 12 1
50 208 12 1
178 309 18 0
51 208 12 1
179 309 18 0
52 208 12 1
180 309 18 0
53 208 12 1
181 309 18 0
54 208 12 1
3 138 13 1
182 309 18 0
55 208 12 1
4 138 13 1
183 309 18 0
56 208 12 1
5 138 13 1
184 309 18 0
57 208 12 1
6 138 13 1
185 309 18 0
58 208 12 1
7 138 13 1
186 309 18 0
59 208 12 1
8 138 13 1
187 309 18 0
85 169 12 1
9 138 13 1
188 309 18 0
86 169 12 1
163 200 19 0
189 309 18 0
164 200 19 0
165 200 19 0
166 200 19 0
167 200 19 0
168 200 19 0
169 200 19 0
170 200 19 0
73 208 12 1
74 208 12 1
75 208 12 1
76 208 12 1
77 208 12 1
78 208 12 1
79 208 12 1
438 145 15 1
439 145 15 1
440 145 15 1
441 145 15 1
442 145 15 1
443 145 15 1
444 145 15 1
445 145 15 1
446 145 15 1
390 262 16 1
238 200 11 1
391 262 16 1
239 200 11 1
392 262 16 1
240 200 11 1
393 262 16 1
394 262 16 1
395 262 16 1
396 262 16 1
397 262 16 1
179 169 19 0
180 169 19 0
79 177 12 1
181 169 19 0
80 177 12 1
182 169 19 0
81 177 12 1
5 146 13 1
183 169 19 0
82 177 12 1
6 146 13 1
184 169 19 0
83 177 12 1
7 146 13 1
160 208 19 0
185 169 19 0
84 177 12 1
8 146 13 1
161 208 19 0
85 177 12 1
60 216 12 1
9 146 13 1
162 208 19 0
61 216 12 1
10 146 13 1
163 208 19 0
62 216 12 1
11 146 13 1
164 208 19 0
63 216 12 1
165 208 19 0
64 216 12 1
65 216 12 1
66 216 12 1
67 216 12 1
68 216 12 1
69 216 12 1
70 216 12 1
71 216 12 1
72 216 12 1
73 216 12 1
74 216 12 1
75 216 12 1
446 153 15 1
447 153 15 1
448 153 15 1
449 153 15 1
450 153 15 1
451 153 15 1
452 153 15 1
379 122 14 1
380 122 14 1
229 208 11 1
381 122 14 1
230 208 11 1
382 122 14 1
231 208 11 1
383 122 14 1
232 208 11 1
384 122 14 1
233 208 11 1
385 122 14 1
234 208 11 1
386 122 14 1
235 208 11 1
387 122 14 1
236 208 11 1
237 208 11 1
390 270 16 1
176 177 19 0
177 177 19 0
76 185 12 1
178 177 19 0
77 185 12 1
179 177 19 0
78 185 12 1
180 177 19 0
79 185 12 1
181 177 19 0
80 185 12 1
182 177 19 0
81 185 12 1
82 185 12 1
184 216 11 1
185 216 11 1
186 216 11 1
187 216 11 1
188 216 11 1
189 216 11 1
190 216 11 1
191 216 11 1
192 216 11 1
193 216 11 1
194 216 11 1
195 216 11 1
196 216 11 1
197 216 11 1
198 216 11 1
199 216 11 1
200 216 11 1
201 216 11 1
202 216 11 1
203 216 11 1
204 216 11 1
205 216 11 1
206 216 11 1
207 216 11 1
30 193 12 1
208 216 11 1
31 193 12 1
209 216 11 1
32 193 12 1
210 216 11 1
33 193 12 1
211 216 11 1
34 193 12 1
212 216 11 1
35 193 12 1
213 216 11 1
36 193 12 1
214 216 11 1
37 193 12 1
215 216 11 1
216 216 11 1
217 216 11 1
218 216 11 1
369 130 14 1
219 216 11 1
370 130 14 1
220 216 11 1
371 130 14 1
221 216 11 1
372 130 14 1
222 216 11 1
373 130 14 1
223 216 11 1
374 130 14 1
224 216 11 1
375 130 14 1
225 216 11 1
376 130 14 1
226 216 11 1
227 216 11 1
228 216 11 1
172 185 19 0
173 185 19 0
174 185 19 0
175 185 19 0
74 193 12 1
176 185 19 0
75 193 12 1
177 185 19 0
76 193 12 1
178 185 19 0
77 193 12 1
78 193 12 1
79 193 12 1
80 193 12 1
139 302 18 0
140 302 18 0
141 302 18 0
142 302 18 0
143 302 18 0
144 302 18 0
145 302 18 0
146 302 18 0
147 302 18 0
148 302 18 0
149 302 18 0
150 302 18 0
151 302 18 0
152 302 18 0
153 302 18 0
154 302 18 0
155 302 18 0
156 302 18 0
157 302 18 0
158 302 18 0
159 302 18 0
160 302 18 0
161 302 18 0
162 302 18 0
163 302 18 0
164 302 18 0
37 201 12 1
165 302 18 0
38 201 12 1
166 302 18 0
39 201 12 1
167 302 18 0
40 201 12 1
168 302 18 0
41 201 12 1
169 302 18 0
42 201 12 1
170 302 18 0
43 201 12 1
171 302 18 0
44 201 12 1
172 302 18 0
45 201 12 1
173 302 18 0
46 201 12 1
174 302 18 0
47 201 12 1
175 302 18 0
176 302 18 0
177 302 18 0
0 131 13 1
1 131 13 1
2 131 13 1
3 131 13 1
4 131 13 1
5 131 13 1
6 131 13 1
166 193 19 0
167 193 19 0
168 193 19 0
169 193 19 0
170 193 19 0
171 193 19 0
172 193 19 0
173 193 19 0
174 193 19 0
74 201 12 1
75 201 12 1
76 201 12 1
77 201 12 1
78 201 12 1
79 201 12 1
80 201 12 1
432 138 15 1
433 138 15 1
434 138 15 1
435 138 15 1
436 138 15 1
437 138 15 1
438 138 15 1
439 138 15 1
440 138 15 1
243 302 17 0
244 302 17 0
245 302 17 0
246 302 17 0
247 302 17 0
248 302 17 0
249 302 17 0
250 302 17 0
251 302 17 0
252 302 17 0
253 302 17 0
254 302 17 0
255 302 17 0
256 302 17 0
257 302 17 0
258 302 17 0
259 302 17 0
260 302 17 0
261 302 17 0
262 302 17 0
263 302 17 0
264 302 17 0
265 302 17 0
266 302 17 0
393 255 16 1
267 302 17 0
394 255 16 1
268 302 17 0
395 255 16 1
269 302 17 0
396 255 16 1
270 302 17 0
397 255 16 1
271 302 17 0
398 255 16 1
399 255 16 1
49 209 12 1
50 209 12 1
51 209 12 1
52 209 12 1
53 209 12 1
54 209 12 1
3 139 13 1
182 310 18 0
55 209 12 1
4 139 13 1
183 310 18 0
56 209 12 1
5 139 13 1
184 310 18 0
57 209 12 1
6 139 13 1
185 310 18 0
83 170 12 1
58 209 12 1
7 139 13 1
186 310 18 0
84 170 12 1
59 209 12 1
8 139 13 1
187 310 18 0
85 170 12 1
60 209 12 1
9 139 13 1
162 201 19 0
86 170 12 1
163 201 19 0
87 170 12 1
164 201 19 0
88 170 12 1
165 201 19 0
166 201 19 0
167 201 19 0
168 201 19 0
169 201 19 0
73 209 12 1
74 209 12 1
75 209 12 1
76 209 12 1
77 209 12 1
78 209 12 1
79 209 12 1
439 146 15 1
440 146 15 1
441 146 15 1
442 146 15 1
443 146 15 1
444 146 15 1
445 146 15 1
446 146 15 1
447 146 15 1
385 115 14 1
386 115 14 1
236 201 11 1
237 201 11 1
390 263 16 1
238 201 11 1
391 263 16 1
239 201 11 1
392 263 16 1
240 201 11 1
393 263 16 1
241 201 11 1
394 263 16 1
242 201 11 1
395 263 16 1
396 263 16 1
178 170 19 0
179 170 19 0
180 170 19 0
79 178 12 1
181 170 19 0
80 178 12 1
182 170 19 0
5 147 13 1
81 178 12 1
183 170 19 0
6 147 13 1
82 178 12 1
184 170 19 0
7 147 13 1
83 178 12 1
8 147 13 1
84 178 12 1
9 147 13 1
85 178 12 1
162 209 19 0
10 147 13 1
163 209 19 0
62 217 12 1
63 217 12 1
64 217 12 1
65 217 12 1
66 217 12 1
67 217 12 1
68 217 12 1
69 217 12 1
70 217 12 1
71 217 12 1
72 217 12 1
73 217 12 1
448 154 15 1
449 154 15 1
450 154 15 1
451 154 15 1
452 154 15 1
377 123 14 1
378 123 14 1
228 209 11 1
379 123 14 1
229 209 11 1
380 123 14 1
230 209 11 1
381 123 14 1
231 209 11 1
382 123 14 1
232 209 11 1
383 123 14 1
233 209 11 1
384 123 14 1
234 209 11 1
385 123 14 1
235 209 11 1
236 209 11 1
237 209 11 1
175 178 19 0
176 178 19 0
177 178 19 0
76 186 12 1
178 178 19 0
77 186 12 1
179 178 19 0
78 186 12 1
180 178 19 0
79 186 12 1
181 178 19 0
80 186 12 1
81 186 12 1
82 186 12 1
183 217 11 1
184 217 11 1
185 217 11 1
186 217 11 1
187 217 11 1
188 217 11 1
189 217 11 1
190 217 11 1
196 217 11 1
197 217 11 1
198 217 11 1
199 217 11 1
200 217 11 1
201 217 11 1
202 217 11 1
203 217 11 1
204 217 11 1
205 217 11 1
206 217 11 1
207 217 11 1
30 194 12 1
208 217 11 1
31 194 12 1
209 217 11 1
32 194 12 1
210 217 11 1
33 194 12 1
211 217 11 1
34 194 12 1
212 217 11 1
35 194 12 1
213 217 11 1
36 194 12 1
214 217 11 1
37 194 12 1
215 217 11 1
38 194 12 1
216 217 11 1
217 217 11 1
218 217 11 1
369 131 14 1
219 217 11 1
370 131 14 1
220 217 11 1
371 131 14 1
221 217 11 1
372 131 14 1
222 217 11 1
373 131 14 1
223 217 11 1
374 131 14 1
224 217 11 1
225 217 11 1
226 217 11 1
171 186 19 0
172 186 19 0
173 186 19 0
174 186 19 0
175 186 19 0
74 194 12 1
176 186 19 0
75 194 12 1
177 186 19 0
76 194 12 1
77 194 12 1
78 194 12 1
79 194 12 1
80 194 12 1
141 303 18 0
142 303 18 0
143 303 18 0
144 303 18 0
145 303 18 0
146 303 18 0
147 303 18 0
148 303 18 0
149 303 18 0
150 303 18 0
151 303 18 0
152 303 18 0
153 303 18 0
154 303 18 0
155 303 18 0
156 303 18 0
157 303 18 0
158 303 18 0
159 303 18 0
160 303 18 0
161 303 18 0
162 303 18 0
163 303 18 0
164 303 18 0
165 303 18 0
166 303 18 0
39 202 12 1
167 303 18 0
40 202 12 1
168 303 18 0
41 202 12 1
169 303 18 0
42 202 12 1
170 303 18 0
43 202 12 1
171 303 18 0
44 202 12 1
272 295 17 0
172 303 18 0
45 202 12 1
173 303 18 0
46 202 12 1
174 303 18 0
47 202 12 1
175 303 18 0
48 202 12 1
176 303 18 0
177 303 18 0
178 303 18 0
179 303 18 0
1 132 13 1
180 303 18 0
2 132 13 1
181 303 18 0
3 132 13 1
4 132 13 1
5 132 13 1
6 132 13 1
7 132 13 1
188 303 18 0
189 303 18 0
166 194 19 0
167 194 19 0
168 194 19 0
169 194 19 0
170 194 19 0
171 194 19 0
172 194 19 0
173 194 19 0
174 194 19 0
74 202 12 1
75 202 12 1
76 202 12 1
77 202 12 1
78 202 12 1
79 202 12 1
80 202 12 1
432 139 15 1
433 139 15 1
434 139 15 1
435 139 15 1
436 139 15 1
437 139 15 1
438 139 15 1
439 139 15 1
440 139 15 1
441 139 15 1
244 303 17 0
245 303 17 0
246 303 17 0
247 303 17 0
248 303 17 0
249 303 17 0
250 303 17 0
251 303 17 0
252 303 17 0
253 303 17 0
254 303 17 0
255 303 17 0
256 303 17 0
257 303 17 0
258 303 17 0
259 303 17 0
260 303 17 0
261 303 17 0
262 303 17 0
263 303 17 0
264 303 17 0
265 303 17 0
266 303 17 0
267 303 17 0
393 256 16 1
394 256 16 1
268 303 17 0
395 256 16 1
269 303 17 0
396 256 16 1
397 256 16 1
398 256 16 1
399 256 16 1
51 210 12 1
52 210 12 1
53 210 12 1
54 210 12 1
3 140 13 1
55 210 12 1
4 140 13 1
56 210 12 1
5 140 13 1
57 210 12 1
6 140 13 1
82 171 12 1
58 210 12 1
7 140 13 1
83 171 12 1
59 210 12 1
8 140 13 1
84 171 12 1
60 210 12 1
9 140 13 1
85 171 12 1
162 202 19 0
61 210 12 1
86 171 12 1
163 202 19 0
62 210 12 1
87 171 12 1
164 202 19 0
88 171 12 1
165 202 19 0
166 202 19 0
167 202 19 0
168 202 19 0
73 210 12 1
74 210 12 1
75 210 12 1
76 210 12 1
77 210 12 1
78 210 12 1
79 210 12 1
440 147 15 1
441 147 15 1
442 147 15 1
443 147 15 1
444 147 15 1
445 147 15 1
446 147 15 1
447 147 15 1
448 147 15 1
449 147 15 1
383 116 14 1
384 116 14 1
385 116 14 1
235 202 11 1
386 116 14 1
236 202 11 1
387 116 14 1
237 202 11 1
388 116 14 1
389 264 16 1
238 202 11 1
390 264 16 1
239 202 11 1
391 264 16 1
240 202 11 1
392 264 16 1
241 202 11 1
393 264 16 1
242 202 11 1
394 264 16 1
395 264 16 1
396 264 16 1
